berlin-hotel-190599-review-6.json_2,Our room (superior double) was very spacious and extremely comfortable - with a bath for relaxing those tired walking muscles.,0
berlin-hotel-190599-review-6.json_3,The onsite restuarant was also excellent - supported by good advice on local eating establishments when we wanted to venture out.,0
berlin-hotel-190599-review-6.json_4,The Hotel is less than 1/2 block from the closest U Bhan station - but is situated in a quiet street.,0
berlin-hotel-190599-review-6.json_5,"Walking time to many sights (Unter den Linden, Gendarmenmakt, Deutches Museum, Checkpoint Charlie, Nikolaivertel etc. was less than 15 minutes - while virtually everything else was easily accessible by U-Bahn, starting almost next door.",0
berlin-hotel-190599-review-7.json_0,Spent 3 nights recently at the Artotel Berlin Mitte.,0
berlin-hotel-190599-review-7.json_1,"It was supposed to be a designer hotel,",0
berlin-hotel-190599-review-7.json_2,"I have searched for the design,",0
berlin-hotel-190599-review-7.json_3,but I haven't found any kind of design in the rooms.,0
berlin-hotel-190599-review-7.json_4,"May be the restaurant have something,",0
berlin-hotel-190599-review-7.json_5,"but the rooms are poorly decorated, with common furniture.",0
berlin-hotel-190599-review-7.json_6,The bed was not very comfortable.,0
berlin-hotel-190599-review-7.json_7,In the bathroom there is only liquid soap with two small towels.,0
berlin-hotel-190599-review-7.json_8,"Do not expect any kind of luxury at Artotel Berlin Mitte,",0
berlin-hotel-190599-review-7.json_9,"it is only a basic hotel, but with a convenient location (50 meters from the metro, 2 metro stations from Alexander platz).",0
berlin-hotel-190599-review-7.json_10,The breakfast was good and the staff friendly.,0
berlin-hotel-190664-review-1.json_0,We stayed at The Regent in August for two days to celebrate my birthday.,0
berlin-hotel-190664-review-1.json_1,"Location.... perfect; staff.... warm, welcoming and professional; room... perfectly appointed; food... sublime.",0
berlin-hotel-190664-review-1.json_2,Certainly one of... if not THE best hotels ever!,0
berlin-hotel-191437-review-1.json_0,The hotel is ideally located.,0
berlin-hotel-191437-review-1.json_1,"If you're a walker, you are close to many attractions.",0
berlin-hotel-191437-review-1.json_2,"Room was big, bath was lovely, but watch out for the tile floor after you shower.",1
berlin-hotel-191437-review-1.json_3,"No curtains, and water pours off you onto the tile floor which has a drain.",0
berlin-hotel-191437-review-1.json_4,Put your towel on the wet floor or you will definitely slip.,0
berlin-hotel-191437-review-1.json_5,Desk staff needs to go to a Waldorf class on manners.,1
berlin-hotel-191437-review-1.json_6,"Very cold reception, couldn't answer a few simple questions for directions to a few of the sights or an ATM.",0
berlin-hotel-191437-review-1.json_7,Room was nice but does need to be vacuumed more frequently than ours was..,0
berlin-hotel-191437-review-1.json_8,Pretzels and cookies under the bed.,0
berlin-hotel-191437-review-1.json_9,Chair upholstery needs to be cleaned.,1
berlin-hotel-191437-review-1.json_10,We turned the cushions over.,0
berlin-hotel-191437-review-1.json_11,What a difference..,0
berlin-hotel-191437-review-1.json_12,"Don't eat breakfast in the restaurant, too costly.",1
berlin-hotel-191437-review-1.json_13,"Walk 2 to 3 blocks away and get a muffin, coffee, or egg sandwich for about 6 Euros..",1
berlin-hotel-191437-review-1.json_14,"Liked the room, and the location, but didn't care for the staff of the hotel.",0
berlin-hotel-191437-review-1.json_15,Look around the same area for another hotel.,1
berlin-hotel-191437-review-1.json_16,Think you can do better.,0
berlin-hotel-191437-review-10.json_0,We stayed in the Westin Grand Berlin in July 2007.,0
berlin-hotel-191437-review-10.json_1,"In spite of the fact that the reservation we made through the Starwood Hotels website said our rooms would have Westin's renowned Heavenly Beds, we found that only a few suites actually have the beds.",0
berlin-hotel-191437-review-10.json_2,The beds we were subjected to were firm to the point of being like sleeping on a sidewalk.,0
berlin-hotel-191437-review-10.json_3,"Had we not been told in advance how wonderful our stay would be because of the Heavenly Beds,",0
berlin-hotel-191437-review-10.json_4,we might not have been as unpleasantly surprised.,0
berlin-hotel-191437-review-10.json_5,The beds and fitness center made it definitely not like a usual Westin stay.,0
berlin-hotel-191437-review-10.json_6,The pool was lovely,0
berlin-hotel-191437-review-10.json_7,"but the work-out room was small, dimly-lit, and hot.",0
berlin-hotel-191437-review-10.json_8,"There were only two treadmills (one of which was broken), a Lifecycle bike, and four computerized weight machines.",0
berlin-hotel-191437-review-10.json_9,"There was also one ratty, old floor mat.",0
berlin-hotel-191437-review-10.json_10,"Almost everything in Germany had English translations, but not the machines there.",0
berlin-hotel-191437-review-10.json_11,"With the highest breakfast prices we've ever seen, it would have been nice to have in-room beverage stations/coffee makers like one usually finds in Westins.",1
berlin-hotel-191437-review-10.json_12,There's a fantastic deli across the street where we purchased breakfast for four for half the price of a single continental breakfast at the hotel.,0
berlin-hotel-191437-review-10.json_13,The hotel had two positives: the concierge service and the location.,0
berlin-hotel-191437-review-10.json_14,The room price was actually pretty reasonable.,0
berlin-hotel-191437-review-11.json_0,"This is an upscale business hotel, not a luxury hotel.",0
berlin-hotel-191437-review-11.json_1,"The location is great,",0
berlin-hotel-191437-review-11.json_2,breakfast was excellent and the beds are fabulous,0
berlin-hotel-191437-review-11.json_3,but it lacks character and charm.,0
berlin-hotel-191437-review-11.json_4,There was no luggage rack,0
berlin-hotel-191437-review-11.json_5,although a call to housekeeping solved this problem.,0
berlin-hotel-191437-review-11.json_6,There was only 1 chair,0
berlin-hotel-191437-review-11.json_7,and the room was small.,0
berlin-hotel-191437-review-11.json_8,This was the last place we stayed after 2 weeks in Germany,0
berlin-hotel-191437-review-11.json_9,and it was disappointing to end our trip in a place that was so sterile and impersonal.,0
berlin-hotel-191437-review-12.json_0,"The Hotel staff were attentive,",0
berlin-hotel-191437-review-12.json_1,"and I enjoyed the location (near Brandenburg, Museum Island, etc), but I wasn't blown away.",0
berlin-hotel-191437-review-12.json_2,"I stayed in one of the renovated rooms,",0
berlin-hotel-191437-review-12.json_3,and the room itself was quite comfortable--but very small.,0
berlin-hotel-191437-review-12.json_4,"My main impression was that the place seemed rather empty, even though I was there during one of the busiest weeks for Berlin tourism (ITB).",0
berlin-hotel-191437-review-12.json_5,"If you want a quiet Hotel near tourist sites, this is for you.",0
berlin-hotel-191437-review-12.json_6,"If you're looking for that famous Berlin nightlife, look elsewhere.",1
berlin-hotel-191437-review-13.json_0,We stayed at The Westin Grand Hotel,0
berlin-hotel-191437-review-13.json_1,and it was just fine.,0
berlin-hotel-191437-review-13.json_2,We had a great time in Berlin,0
berlin-hotel-191437-review-13.json_3,and the hotel served its purpose.,0
berlin-hotel-191437-review-13.json_4,"However, it was not spectacular for a few reasons.",0
berlin-hotel-191437-review-13.json_5,1. At first we got an unrenovated room.,0
berlin-hotel-191437-review-13.json_6,This was not too miserable,0
berlin-hotel-191437-review-13.json_7,but we asked to be upgraded in rooms after my back started hurting from the bed.,0
berlin-hotel-191437-review-13.json_8,I was under the impression that ALL beds were the so called Heavenly bed,0
berlin-hotel-191437-review-13.json_9,and boy were we wrong!,0
berlin-hotel-191437-review-13.json_10,"The funny thing is,",0
berlin-hotel-191437-review-13.json_11,my husband is usually the one with the back pain!,0
berlin-hotel-191437-review-13.json_12,When we changed to a renovated room were were delighted with the bathroom,0
berlin-hotel-191437-review-13.json_13,but still stumped at exactly what was so heavenly about the bed.,0
berlin-hotel-191437-review-13.json_14,It was hard and REALLY uncomfortable.,0
berlin-hotel-191437-review-13.json_15,(We were making jokes about it being left over from the Communist era.,0
berlin-hotel-191437-review-13.json_16,"Tee hee hee)2. Terrible smell of sewers down the corridors of hotel although, thankfully not in our room.",0
berlin-hotel-191437-review-13.json_17,3. The main conceirge did not give me a warm and fuzzy feeling.,0
berlin-hotel-191437-review-13.json_18,He seemed harried and annoyed at me asking too many questions.,0
berlin-hotel-191437-review-13.json_19,He recommended the restaurant Stamhouse which is part of the hotel.,0
berlin-hotel-191437-review-13.json_20,It was a sportsbar type place,0
berlin-hotel-191437-review-13.json_21,and the food was really not good.,0
berlin-hotel-191437-review-13.json_22,The main staff of the hotel were all very nice,0
berlin-hotel-191437-review-13.json_23,and they had a bunch of baby supplies for us that were helpful.,0
berlin-hotel-191437-review-13.json_24,"Not a bad choice, but I wonder if we could have done a bit better...",0
berlin-hotel-191437-review-14.json_0,The location is absolutely ideal for a tourist trip to Berlin.,0
berlin-hotel-191437-review-14.json_1,"So much is within walking distance,",0
berlin-hotel-191437-review-14.json_2,and that which is not is easily reached by transit.,0
berlin-hotel-191437-review-14.json_3,"There are restaurants nearby, and plently of shopping.",0
berlin-hotel-191437-review-14.json_4,The hotel is a great building.,0
berlin-hotel-191437-review-14.json_5,"We too, noticed the sound of the piano player in the evening, but this isn't the worst sound to have wafting into your room!",0
berlin-hotel-191437-review-14.json_6,Although I would think they could stop it a little earlier in the evening.,0
berlin-hotel-191437-review-14.json_7,Our room was very nicly furnished and clean with a large bathroom.,0
berlin-hotel-191437-review-14.json_8,"Our rate inclued and extensive buffet breakfast - VERY nice, with an omlette bar and wide variety of hot and cold foods.",0
berlin-hotel-191437-review-14.json_9,I beleive they charge 24Euros for it if it is not included.,0
berlin-hotel-191437-review-14.json_10,"I wouldn't pay that, but try to get a rate that includes breakfast!",0
berlin-hotel-191437-review-15.json_0,Stayed at the hotel over Easter 2005.,0
berlin-hotel-191437-review-15.json_1,This hotel is in two parts the new and the old.,0
berlin-hotel-191437-review-15.json_2,The new is 4 star,0
berlin-hotel-191437-review-15.json_3,and the old is 2 star.,0
berlin-hotel-191437-review-15.json_4,When we arrived we were impressed by the lobby and the friendly staff.,0
berlin-hotel-191437-review-15.json_5,When we were shown to our room we were given a twin bedded room in the old part of the hotel.,0
berlin-hotel-191437-review-15.json_6,We had booked a double bed.,0
berlin-hotel-191437-review-15.json_7,We were moved to a slightly better double room (two beds purshed together) but still in the old part of the hotel.,0
berlin-hotel-191437-review-15.json_8,The rooms in the old part are described as Classic.,0
berlin-hotel-191437-review-15.json_9,Avoid these rooms - it is very clear why they do not have a photograph of them on their web site.,1
berlin-hotel-191437-review-15.json_10,"The rooms are shabby,",0
berlin-hotel-191437-review-15.json_11,"the air conditioing did not work (left the balcony door wide open all night in March!), soft furnishings grubby, smelt unpleasant, the toilet broke (still not offered a change of room).",0
berlin-hotel-191437-review-15.json_12,"The only positive things to say about the hotel is that it is in a very good location,",0
berlin-hotel-191437-review-15.json_13,"the breakfast is excellent, friendly staff and lovely lobby with pianist.",0
berlin-hotel-191437-review-15.json_14,Even with these benefits I would not recommend staying in this hotel.,1
berlin-hotel-191437-review-15.json_15,I do not know what the quality of the rooms are like in the new part of the hotel.,0
berlin-hotel-191437-review-15.json_16,I would certainly never stay in this hotel again.,0
berlin-hotel-191437-review-16.json_0,Bit of a dissappointment to be honest.,0
berlin-hotel-191437-review-16.json_1,Rooms needed upgrading badly (and our view was of the roof!) and a good clean!,1
berlin-hotel-191437-review-16.json_2,The wing where our rooms were had bad smell.,0
berlin-hotel-191437-review-16.json_3,When we complained about the smell the staff simply told us to open the windows.,0
berlin-hotel-191437-review-16.json_4,Some staff were very nice and helpful,0
berlin-hotel-191437-review-16.json_5,and others were not at all.,0
berlin-hotel-191437-review-16.json_6,When we mentioned our room hadn't been cleaned one day they simply dumped clean towels in the room and didn't even tidy up!,0
berlin-hotel-191437-review-16.json_7,There was also some inconsistency on the service...,0
berlin-hotel-191437-review-16.json_8,we were there with family,0
berlin-hotel-191437-review-16.json_9,and our room got turned down every night and a free bit of chocolate,0
berlin-hotel-191437-review-16.json_10,while the other room never got that...,0
berlin-hotel-191437-review-16.json_11,and we all checked in together and paid the same price!,0
berlin-hotel-191437-review-17.json_0,Had been warned of a noiseless facelift but was unprepared to battle my way through a foyer of painters,0
berlin-hotel-191437-review-17.json_1,and then have to step over debris and rolled up carpets to find the room.,0
berlin-hotel-191437-review-17.json_2,Really not worth the money for such a top class hotel.,0
berlin-hotel-191437-review-17.json_3,They should have closed for such extensive work,0
berlin-hotel-191437-review-17.json_4,and I think it is just greedy to keep it open but treat it's guests as second class citizens.,0
berlin-hotel-191437-review-17.json_5,My request to speak to the Manager was ignored as was a letter whilst I was staying there.,0
berlin-hotel-191437-review-17.json_6,Would not return as so much choice in Berlin but can say it's situation is ideal for walking to the sights.,0
berlin-hotel-191437-review-18.json_0,I stayed at the Westin Grand this past weekend during my trip to Berlin to run the marathon.,0
berlin-hotel-191437-review-18.json_1,As a family member of a Starwood Hotels employee I have stayed at many Westin properties,0
berlin-hotel-191437-review-18.json_2,and this one was about in the middle in terms of quality.,0
berlin-hotel-191437-review-18.json_3,"On the plus side, the location was great.",0
berlin-hotel-191437-review-18.json_4,"It is close to public transportation, close to many of the city attractions and close to the start of the marathon.",0
berlin-hotel-191437-review-18.json_5,It also was great to have access to the spa and pool before and after the race.,0
berlin-hotel-191437-review-18.json_6,I also agree with many posters that the breakfast was great.,0
berlin-hotel-191437-review-18.json_7,They also did not charge me for my 7 year old son,0
berlin-hotel-191437-review-18.json_8,and he eats quite a bit.,0
berlin-hotel-191437-review-18.json_9,"On the negative side, was the fact they did not change towels on one day",0
berlin-hotel-191437-review-18.json_10,and only stocked the bathroom supplies once for a 3 night stay.,0
berlin-hotel-191437-review-18.json_11,"Additionally, room service for a pot of coffee took 1 hour.",0
berlin-hotel-191437-review-18.json_12,I stayed in an unrenovated room with a view out the window onto Fredrichstrasse.,0
berlin-hotel-191437-review-18.json_13,This was nice since I could see a portion of the race route and could watch roller bladers,0
berlin-hotel-191437-review-18.json_14,and runners go by from my window.,0
berlin-hotel-191437-review-18.json_15,Overall the stay was just above neutral.,0
berlin-hotel-191437-review-19.json_0,I stayed at the Westin Berlin 3 or 4 times.,0
berlin-hotel-191437-review-19.json_1,This time I stayed for two nights,0
berlin-hotel-191437-review-19.json_2,and they gave me a room upgrade to a renovated room.,0
berlin-hotel-191437-review-19.json_3,Renovated?,0
berlin-hotel-191437-review-19.json_4,"Yes, they call it renovated.",0
berlin-hotel-191437-review-19.json_5,The renovated rooms are located to the courtyard and have the same size like the normal rooms.,0
berlin-hotel-191437-review-19.json_6,"Bad smell, ugly furniture, bad design, old fahioned, dirty, noisy a/c and not really a heavenly bed I guess.",0
berlin-hotel-191437-review-19.json_7,Forget about the rooms in this hotel!,0
berlin-hotel-191437-review-19.json_8,"Still, the location is the best",0
berlin-hotel-191437-review-19.json_9,and the lobby is very pritty and impressive.,0
berlin-hotel-191437-review-19.json_10,"But the rest of the hotel, forget about it.",0
berlin-hotel-191437-review-19.json_11,Also the food at Friedrichs is boring and very traditional.,0
berlin-hotel-191437-review-19.json_12,"If you have the chance, go for the brand new Radisson, Hyatt, Marriott or Adlon.",1
berlin-hotel-191437-review-2.json_0,My wife and I stayed two nights at this hotel at the end of February.,0
berlin-hotel-191437-review-2.json_1,"The carnival was in full swinging in Berlin, but not in this hotel.",0
berlin-hotel-191437-review-2.json_2,"Granted, as you enter the lobby you feel that you are entering into a great hotel.",0
berlin-hotel-191437-review-2.json_3,"The lobby is beautiful and has a luxurious feel, with a loveably staircase,",0
berlin-hotel-191437-review-2.json_4,but the luxury ends right there.,0
berlin-hotel-191437-review-2.json_5,"The schizophrenic state starts as you begin walking to your room, what an awful smell in the corridor.",0
berlin-hotel-191437-review-2.json_6,I concur with previous reviews;,0
berlin-hotel-191437-review-2.json_7,I felt I was walking through a sewer.,0
berlin-hotel-191437-review-2.json_8,Then you enter the room.,0
berlin-hotel-191437-review-2.json_9,"A twin bedded room, and I mean twin and small beds.",0
berlin-hotel-191437-review-2.json_10,Really separate beds.,0
berlin-hotel-191437-review-2.json_11,"Request for change was denied, notwithstanding my Starwood card.",0
berlin-hotel-191437-review-2.json_12,No heavenly pillows; no heavenly beds; and no heavenly comforters here.,0
berlin-hotel-191437-review-2.json_13,I felt I was staying at a **star hotel room.,0
berlin-hotel-191437-review-2.json_14,Then you enter the bathroom.,0
berlin-hotel-191437-review-2.json_15,It must have been decorated by the owner of a hospital.,0
berlin-hotel-191437-review-2.json_16,"It was all white, with no goodies.",0
berlin-hotel-191437-review-2.json_17,"I accept, however, that we had a balcony and a great view unto the Unter den Linden, but that was it.",0
berlin-hotel-191437-review-2.json_18,"In conclusion, this is no *****star hotel.",0
berlin-hotel-191437-review-2.json_19,"If you get a great rate per night, like I did using a voucher system, is OK, but otherwise stay elsewhere.",1
berlin-hotel-191437-review-3.json_0,I stayed at the Grand Westin several times.,0
berlin-hotel-191437-review-3.json_1,"If you get a deluxe room (yes, you are right: deluxe room) you will hate this hotel.",0
berlin-hotel-191437-review-3.json_2,Lobby and location is perfect.,0
berlin-hotel-191437-review-3.json_3,Service is so so.,0
berlin-hotel-191437-review-3.json_4,I'm a Starwood Platinum Member and they didn't upgrade me!,0
berlin-hotel-191437-review-3.json_5,They said it was a congress like Berlinale or so.,0
berlin-hotel-191437-review-3.json_6,"The rooms are so old fashioned, stinky and noisy.",0
berlin-hotel-191437-review-3.json_7,Bathrooms are even worse.,0
berlin-hotel-191437-review-3.json_8,Dont go for the pictures on the starwood internet site.,1
berlin-hotel-191437-review-3.json_9,"In reality, rooms look different!",0
berlin-hotel-191437-review-3.json_10,(and much worse!!),0
berlin-hotel-191437-review-4.json_0,"The best thing about the Westin, as everybody has already stated, is the location.",0
berlin-hotel-191437-review-4.json_1,"But, this is not the only hotel in the area - The Hilton is just a few blocks away as are a few others that are in the 5 star range.",0
berlin-hotel-191437-review-4.json_2,The big problem for me was the fact that the rooms have an ever present sewer smell that hits you as soon as you walk in the room.,0
berlin-hotel-191437-review-4.json_3,"I was prepared for this as many of the reviewers have mentioned it, but still, it is unacceptable.",0
berlin-hotel-191437-review-4.json_4,"I was staying here with my Starwood Points,",0
berlin-hotel-191437-review-4.json_5,"so the room and breakfast were included in the award,",0
berlin-hotel-191437-review-4.json_6,but my points are valuable,0
berlin-hotel-191437-review-4.json_7,and I felt like I wasted them on this hotel.,0
berlin-hotel-191437-review-4.json_8,"A curious thing for me was, when I walked outside the hotel, every so often, from Friedrichstrasse to the Brandenburg Gate,",0
berlin-hotel-191437-review-4.json_9,that same awful smell would drift by.,0
berlin-hotel-191437-review-4.json_10,My take on it is that the sewer system put in by the GDR needs to be replaced.,1
berlin-hotel-191437-review-4.json_11,"Bottom line: pick another hotel, the Starwood Group has a white elephant on their hands with this smelly grand hotel.",1
berlin-hotel-191437-review-5.json_0,We had a small trip to Berlin this spring and choosed this hotel because it is easy to reach and in the heart of berlin.,0
berlin-hotel-191437-review-5.json_1,"Breakfast is one of the best I ever had,",0
berlin-hotel-191437-review-5.json_2,but you have to wait quite a long time to get seated in this small and crowded breakfast room.,0
berlin-hotel-191437-review-5.json_3,"As this is a quite large luxury hotel, the rooms are really small.",0
berlin-hotel-191437-review-5.json_4,"The room we got was nothing special, small, clean, thats it.",0
berlin-hotel-191437-review-5.json_5,"Overall the hotel is quite ok,",0
berlin-hotel-191437-review-5.json_6,but I had better ones.,0
berlin-hotel-191437-review-6.json_0,Just returned from a Great 3 night stay at the Westin on a fantastic priceline deal.,0
berlin-hotel-191437-review-6.json_1,I would agree with earlier reviews that this hotel doesn't quite make the 5 star status it claims but is a very good 4 star property.,0
berlin-hotel-191437-review-6.json_2,The hotel is located in the former East Berlin and is well placed for most of the sights.,0
berlin-hotel-191437-review-6.json_3,Getting around is easy thanks to the U-Bahn station practically on the doorstep.,0
berlin-hotel-191437-review-6.json_4,"The public areas are very grand especially the lobby with its huge atrium, sweeping staircase and piano player.",0
berlin-hotel-191437-review-6.json_5,Couldn't notice any strange smells in the lifts as mentioned by a previous poster.,0
berlin-hotel-191437-review-6.json_6,Bedroom was standard size and decorated in classic style.,0
berlin-hotel-191437-review-6.json_7,The room did show some signs of wear (nothing major though),0
berlin-hotel-191437-review-6.json_8,but a refurbishment programme is in progress (we had a note apologising for any noise heard though we did not hear any).,0
berlin-hotel-191437-review-6.json_9,The beds were as promised Heavenly with a pillow that could be moulded to suit any height preference.,0
berlin-hotel-191437-review-6.json_10,The bathroom whilst adequate was a rather basic white tiled room which didn't quite match the granduer of the bedroom and public areas.,0
berlin-hotel-191437-review-6.json_11,Everything worked well though,0
berlin-hotel-191437-review-6.json_12,and there was a good selection of bathroom products.,0
berlin-hotel-191437-review-6.json_13,Staff were at all times exceptionally courteous and polite.,0
berlin-hotel-191437-review-6.json_14,Breakfast was not included,0
berlin-hotel-191437-review-6.json_15,and at ____13 overpriced as was the bottle of water strategically placed in the room at ____4.50. All in all I have no real complaints about the hotel and would have no problems in recommending it.,0
berlin-hotel-191437-review-6.json_16,If you are lucky enough to be awarded the hotel through priceline it really is a fantastic bargain.,0
berlin-hotel-191437-review-7.json_0,My husband and I stayed at the Westin for three nights.,0
berlin-hotel-191437-review-7.json_1,We had booked a non-smoking room but were given a smoking room instead.,0
berlin-hotel-191437-review-7.json_2,"Our room was down a long corridor with three dead lightbulbs, which we pointed out but were not replaced during our stay.",0
berlin-hotel-191437-review-7.json_3,As soon as I arrived I went to wash my hands,0
berlin-hotel-191437-review-7.json_4,and I the head of the tap came off.,0
berlin-hotel-191437-review-7.json_5,The fridge door became unhinged as soon as I opened it.,0
berlin-hotel-191437-review-7.json_6,"This would have been funny were it not because we were on a rare break and, in addition, the room was tired, smelly, had a stained carpet and a stained armchair.",0
berlin-hotel-191437-review-7.json_7,The net curtains had not seen a washer in a long while.,0
berlin-hotel-191437-review-7.json_8,The sheets were not changed for three days,0
berlin-hotel-191437-review-7.json_9,and one the them had a suspicious rosy mark on it.,0
berlin-hotel-191437-review-7.json_10,"However, the worst thing was the level of service (or rather the complete lack of it).",0
berlin-hotel-191437-review-7.json_11,We were not given another room and had to wait until the next day for the tap and fridge to be fixed.,0
berlin-hotel-191437-review-7.json_12,I asked for the sheets to be changed three times,0
berlin-hotel-191437-review-7.json_13,"and I was told they would be,",0
berlin-hotel-191437-review-7.json_14,but it never happened.,0
berlin-hotel-191437-review-7.json_15,Reception staff were plain rude,0
berlin-hotel-191437-review-7.json_16,"and even the manager told me (I still can't believe I heard this) that they had given us a smoking room,",0
berlin-hotel-191437-review-7.json_17,even if I had asked for a NS one because I happen to be Spanish,0
berlin-hotel-191437-review-7.json_18,and most Spanish people smoke!,0
berlin-hotel-191437-review-7.json_19,We tried the pool to relax ouserselves,0
berlin-hotel-191437-review-7.json_20,but after waiting for 15 mins to get some towels we gave up (a single lady was managing the beauty centre and the whole pool area).,0
berlin-hotel-191437-review-7.json_21,"The following day we were lucky with the towels, but found the poolside furniture dirty,",0
berlin-hotel-191437-review-7.json_22,We were never given any apologies or signs of regret for the shortcomings we had to deal with.,0
berlin-hotel-191437-review-7.json_23,A frustrating and depressing experience.,0
berlin-hotel-191437-review-7.json_24,I had to pinch myself to believe it was actually happening.,0
berlin-hotel-191437-review-8.json_0,I stayed at the Westin in mid september after having stayed there in 2005.,0
berlin-hotel-191437-review-8.json_1,I have always like the location and was very impressed with the recent improvements.,0
berlin-hotel-191437-review-8.json_2,The room was great with a modern updated decor.,0
