331,i 've tried someone elses and the same thing happens .,0
332,i tried e-mailing apex and they come back saying undeliverable .,0
333,i 've tried leaving questions on their site never to have them answered .,0
334,"i just want to at least try an exchange but you can 't get through to their number , it 's always busy .",0
335,"that makes sense though , with all the substandard products they make .",0
336,do not buy this product or any apex product unless you are looking to be frustrated and lose money !,1
337,i bought this as a gift for my sister .,0
338,it has never worked .,0
339,"i 've attempted to connect this unit to several different tvs , using a multitude of connection methods , and i still can 't get a video signal from the machine .",0
340,i highly regret trying to save a few $ with this purchase .,0
341,purchased the ad-2600 about a month ago and have had numerous problems with it .,0
342,the most recent is that it will stop responding to the on/off button .,0
343,the light goes from red to green but no display or any operation whatsoever .,0
344,i end up unplugging it from the wall for a few hours and when i try again it will work fine.at least until this problem arises again .,0
345,i 've registered this unit at www.apexdigialinc.com and listed the problem .,0
346,they claim to respond in a 24 hour period yet it 's been 2 weeks without a reply .,0
347,i 've sent 10 e-mails to their customer service department requesting an ra with no response .,0
348,"i 've called the service number and if it 's not busy , it rings forever then eventually dumps you .",0
349,once i actually got to an answering machine and left a message .,0
350,still no response .,0
351,i will never purchase anything from this company ever again and have logged my complaint with the bbb .,0
352,i bought this player as a christmas present for my wife .,0
353,3/4 way through the first disk we played on it ( naturally on 31 days after purchase ) the dvd player froze .,0
354,now it will not load any disk or just says that there is no disk .,0
355,"have tried to contact apex via e-mail ( customerservice@apexdigital.com ) , but the e-mail address is not valid .",0
356,"have tried calling ( 866-4apexgo ) , but can 't get through .",0
357,"this product sucks , the customer service from apex sucks .",0
358,"i should n't have been cheap , should have bought a toshiba .",0
359,i bought this product from amazon .,0
360,"after using it for just a month , i could not play any dvd .",0
361,i can only hear the sound but no picture !,0
362,their customer ( www.apexdigitalinc.com ) service is very poor .,0
363,"no contact phone number , only eamil contact which did not respond me .",0
364,i bought this player during a christmas sale at an excellent price .,0
365,"however , i should have followed my instincts :",0
366,you get what you pay for .,0
367,one of the dvd 's i received as a christmas present kept freezing .,0
368,some dvd 's i rented would not play .,0
369,"now , i suddenly have no picture .",0
370,"when the player was working it was great ,but .",0
371,the physical appearance of this apex compared to one previous ( ad1100w ) is most appreciated .,0
372,"the prior one looked and felt lightweight , cheesy , and assembled by the oppressed :",0
373,i purchased it for it 's easy ability to accept cd-r hacks .,0
374,"i used it lightly , and it lasted just over one year ( forgot to kill the power one day , and now it only plays dvds ).",0
375,it does n't smell like burning plastic when you open the drive .,0
376,without a doubt the finest looking apex dvd player that i 've seen .,0
377,"excellent picture quality - on par with my pioneer , panasonic , and jvc players .",0
378,"remote : you can stand it on end ( harder to lose ) , and it 's far better designed than the 1100s .",0
379,"anyway , the initial impression is much better than when i opened the box on the 1100 over a year ago - you can telll that apex is trying harder to improve their product .",0
380,"i 'd have given it 5 stars , but i 'm waiting to see if this one holds up to more frequent use than the last one :",0
381,"with progressive scan , i expect it to play play play - and give my old pioneer a rest .",0
382,"first of all , i bought this dvd as a christmas present for my girlfriend and i am somewhat disappointed .",0
383,"unlike some of the other people who received a  lemon  , my dvd player came in perfect working condition .",0
384,"as a whole , the dvd player has a sleek design and works fine .",0
385,what disappointed me is the fact that it does not seem to read certain dvds .,0
386,"for example , i tried playing my new  pirates of the carribean  extra features dvd , but this dvd player can not read it .",0
387,"at first i thought it is only a isolated incident , but i was proven wrong when the player would not read my  alias  dvds as well .",0
388,this player seems to work fine with everything else .,0
389,so i do n't understand why it would not work with dvds that seem to have more features in them .,0
390,"because of this , i am disappointed and would not recommend this product .",1
391,i had apex regular ( non-progressive ) dvd-player for two years .,0
392,had no problem with it .,0
393,"now , i thought it 's time to upgrade .",0
394,"so , i bought apex ad-2600 in november ' 03 from amazon .",0
395,it 's running great for all the dvds i have and rented .,0
396,i have a dvd burner .,0
397,"i think , apex is the best dvd player you can get for the price .",0
398,some of my friends had well branded dvd-players but they keep complaining that sometime it stucks and sucks !,0
399,most of them are already switched to apex and they are happy .,0
400,if you are skeptical about trying apex .,0
401,take my words and give it a try .,1
402,hopefully you wo n't regret .,0
403,i bought this to replace an expensive ( $ 300 + ) onkyo dvd player that quit after only 3 years !,0
404,this has so many capabilities that you 'll always have room for new technologies as they evolve .,0
405,"i use this with a home theater system and it 's amazing how it sounds , the picture clarity is unmatched !",0
406,so much packed in a small case and very affordable !,0
407,worked for two weeks .,0
408,after two weeks the picture kept freezing .,0
409,spend the extra 20 $ and buy a name brand dvd player .,1
410,only the cheap and poor would buy one .,0
411,unit worked great for 3 weeks then video output failed .,0
412,i got one of these to serve as a second dvd player in my house .,0
413,"it 's a compact , attractive machine and was easy to set up .",0
414,"basic usage is easy , but the remote has a lot of buttons that i have n't used .",0
415,"so far , we 've only used this player a few times to watch movies and it has worked fine .",0
416,"the picture is clear , bright and sharp and the sound is good .",0
417,"again , though , it has only been used sparingly .",0
418,"the catch is that , while it plays movies just fine , it has refused to read second discs with the movie  extras  on them on the two occaisions when i tried to do that .",0
419,it 's not a big deal for me .,0
420,i simply watched the extra features on another player .,0
421,"had this been my only dvd player , though , it would have been a real problem .",0
422,"as it is , i 'm keeping the machine .",0
423,"it works well enough ( so far ) for me to be satisfied with it , and it 's possible that i 'm missing something .",0
424,"but i would expect that , since my movie discs have all played with no problem , the extras discs would , too , without any additional tweaking .",0
425,i 'm giving this player cautious recommendation .,1
426,there are a lot of things i like about it .,0
427,"be advised , however , that you may encounter problems .",1
428,received apex dvd and the picture was great when set up with s connector .,0
429,the remote is a little hard to understand .,0
430,my jpeg pictures are viewable ( not so sharp and vivid ) on my 27  screen but seem not as clear as when i view them on my 17  monitor .,0
431,so far the dvd works so i hope it does n't break down like the reviews i 've read .,0
432,"prior to christmas , it seems the reviews were very good but after that it seems the reviews went bad !",0
433,i would n't gotten this dvd based on the reviews i read after christmas .,0
434,video output stopped workin .,0
435,"this was an awesome player , before the video output no longer worked ( after about 3 weeks ) .",0
436,"i might have gotten a lemon , but this is not the first report of video output failure on this machine .",0
437,"i am returning it , and again in the market for a multiformat dvd , svcd , vcd , mp3 , etc. player .",0
438,what a disappointment !,0
439,i bought the apex ad-2600 dvd player for the family for christmas .,0
440,set up was easy and we enjoyed it for just over a week .,0
441,there was occasionally a lip-sync issue ( the lips were n't moving in time to the dialogue ) .,0
442,"but after 10 days , the sound worked , but the video quit working .",0
443,amazon was wonderful about picking it up the next day and paying for the return shipping .,0
444,perhaps this experience will teach me not to buy  off  brands .,0
445,"i 'm editing my review , because now i wish i read the manual before returning the player i bought for my girlfriend .",0
446,the button on the remote to switch from pal to ntsc was undoubtedly my problem .,0
447,now i may buy two !,0
448,( my orignal review is below : ),0
449,"great feature list , poor reliability .",0
450,"output went black and white only via both s-video and composite connections , and with no v-hold .",0
451,thankfully amazon has free return shipping !,0
452,retraction : said mine had silver plate : it does have display .,0
453,it works great .,0
454,i should have looked at it harder .,0
455,i purchased two apex 2600 for christmas presents .,0
456,so far we have only hooked up one of them .,0
457,"the unit seems to play all formats that i have put in it ( jpeg , kodak pic 's and dvd-r ) i have read other reviews and some good and some not so good , but my feeling at this time is  two thumbs up  !",0
