165,"RT @KristinBockius: SkypeÔ_plans deep integration of its voice & video servicesÔ_w/ Microsoft's Windows Phone, Lync, Xbox,Ô_etc http://onfo ...",0
166,@dflukey Du vet at Microsoft har kopiert App Store modellen i Windows Phone 7 med Marketplace right?,0
167,Some good questions were asked re where Microsoft / Telstra see their new phone market share coming from. There's the issue... #wp7,0
168,My twitter has been lit on fire by angry Microsoft fanboys today after my Windows Phone 7 skepticism. Happy labor day!,0
169,"Microsoft ""Targeting significant volume of Nokia Windows Phones in 2012"". Yep that sounds ""swift"" in Nokia deal. #wp7",0
170,"RT @DNGBloggers: Kostenlose Microsoft Press eBooks verfê_gbar: ""Programming Windows Phone 7"", ""Moving to Microsoft Visual Studio 2... htt ...",0
171,Microsoft job opening hints at forthcoming backup / restore features for Windows Phone: The current state of... #career #careers #job,0
172,@thurrott Has there been any news from Microsoft about turn-by-turn on WP7?,0
173,"Report: Microsoft Lync IM coming to iOS, BB, Android, WP7",0
174,Windows Phone 7 SDK final now available!  Dev training and advertising SDK bits being posted to Microsoft.com/Downloads now.,0
175,Microsoft and partners to heavily promote Windows Phone in 2012  @zdnet,0
176,"Dear Microsoft, release a new zune with your wp7 launch on the 11th. It would be smart",1
177,How much money ms have spent on it and how much is recovered RT @SimonLR: Does anybody have any bleeding WP7 questions for Microsoft?,0
178,"@TechnoBuffalo Google and Microsoft had THUNDER in MWC? With everyone sucking up to Apple, I'm surprised anyone's considering Android/WP7",0
179,(1/2) Fwd:From: TwitterSent: Sep 10 4:58pmMsg: engadget: Microsoft celebrates Windows Phone 7 RTM with funeral parade for BlackBerry ...,0
180,RT @nicholasrwilson: A great move by #Microsoft to allow iOS users to demo the Windows Phone. Click this link from your iPhone browser.  ...,0
181,RT @martineleveille: Tweet your best wedding tip to @Windows7AU for your chance to win a cool #WinPhone7 ...#MMMicrosoft is underway!,0
182,"@themilman a couple of the bros working @Microsoft are liking WP7, tho I havent played with it myself yet, so I dunno... go play with 'em",0
183,I love Windows Phone 7 #WP7 #Microsoft,0
184,"We failed to execute and competitors were our boulder Charlie Kindel, GM, WP7 Developer Ecosystem, Microsoft Corp #LeWeb",0
185,Loving this: Using Bing Visual Search to find #WP7 apps then installing with @microsofttag,0
186,"Keeping it outside the family? RT @engadget Microsoft releases Bing app for Android, iOS, not Windows Phone 7 engt.co/tUzQxB",0
187,Just got the new Microsoft backed 4sq app called 4th and mayor for WP7.  Very niice,0
188,RT @Harkison: So Android is still cheaper :P RT @BGR Microsoft charges partners $20-$30 per Windows Phone license according to ZTE http: ...,0
189,RT @yama: Confused why photosynth is not available in the wp7 marketplace- it's a microsoft product...,0
190,"RT @BeigeTheColour: Microsoft chief executive:Steve Balmer,introduces the brand new:windows phone7.said to rival the i-phone4&the blackb ...",0
191,Come on Microsoft! Stop the Blue boxes in Windows Phone!,1
192,"RT @ldignan: Microsoft's taking WP7 GSM first is a miscalculation. In the U.S. that means AT&T and T-Mobile, the two weak networks.http: ...",0
193,Mobile News: Microsoft: ChevronWP7 unlocker will render phone permanently unusable,0
194,Hello Thailand Windows Phone Mango update to roll out to AT&T customers on September 27: With confirmation that Microsoft's Windows Phone...,0
195,"And now, Microsoft is trying to be beautiful to compete with Apple. Just look at the Zune and Windows Phone 7 they're sooooo beautiful!",0
196,"Microsoft's Week: MIX Conference Nixed, Nokia Windows Phone Sales: Microsoft's week included its decoN8vZ3",0
197,"Whenever I'm taking on my #windowsphone notes, people ask me ""Cool note-taking app, what's it called?"" Its called #MicrosoftWord. #wp7 #FTW",0
198,"I'm still not sold on WP7 though. And from @jeffgerstmann's impressions on it, I think I'll stick to my iPhone. #MicrosoftCES",0
199,Woah! Microsoft Exchange 2010 can wipe your iPad\WP7!! COOL!!,0
200,@TheAppleInsider: Microsoft says Windows Phone will beat the iPhone in China - After closes their store in China because of rioting! Ya!,0
201,Just got my hands on a new Microsoft Windows Phone 7 device (Samsung Omnia 7) ... awesome!,0
202,"I wonder if Microsoft is giving away the LG Optimus to all attendees of PDC, cuz it's the one WP7 phone no one cares about?!",0
203,"@Microsoftbe found a little typo in the contest submission form, it says Windows 7 Phone, it should be Windows Phone 7...Phone  :P",1
204,"@LanceUlanoff Prediction: iPhone5 will have 4"" screen. Nokia & Meego will be a success. Microsoft will announce WP7 tablets for early 2012",0
205,#Wp7dev ...i am going to stop coding any app for #wp7 until few months when update process will really work!Shame on u #Microsoft,0
206,HTC has gotta be pissed that Nokia got the green card from Microsoft to change WP7 however they want. I bet HTC wants to skin with Sense.,0
207,Microsoft announcing a round of layoffs today to its marketing dept. Groups including Windows phone could be affected.,0
208,"RT @GSMA_MBB: Microsoft trumpets WP7 developer stats: Microsoft continues to push a _ãÄquality, not quantity' strategy when reve... http:/ ...",0
209,RT @AMEInfonews: Latest news: Yalla Apps gives Jordanian developers access to the global Windows Phone 7 Market: Microsoft announ... htt ...,0
210,Microsoft Sees Slow Start to Windows Phone 7,0
211,Dear Microsoft: Windows Phone 7.5 Mango ... Really? ... REALLY? Give up already you're not going to win.,1
212,RT @duarte_vasco: So Microsoft is making more money from patents on #Android than their #WP7 product. How fast can you say Patent Troll?,0
213,Microsoft investigates 'phantom' Windows Phone 7 data (BBC),0
214,"Hmm. Hey Microsoft, why is my iPhone faster at getting emails from my exchange server than my Windows Phone? #doesnotmakesense",0
215,i cant believe how much i am missing my droid phone immediately publishing my photos. Ô_Microsoft gave me a windows phone but i have to ...,0
216,RT @eWEEKNews: Windows Phone 7 Launch Scheduled for Oct. 11: Microsoft will formally unveil Windows Phone 7 in a high-profile New... htt ...,0
217,"@brandonwatson Left #Microsoft before he tell me more about @Windowsphone Text Render Engine, He gave me his word but didn't kept his word",0
218,@ge0man Contact your local Microosft phone champ for a test #wp7dev device. Don't know who that is? Email thePhone at Microsoft.,0
219,"Wow, a Microsoft booth here at the Oglesby in FSU featuring #kinect and #wp7 why don't I have a wp7 phone again?",0
220,"RT @puneetsays: Microsoft will be announcing Windows Phone 7.5 in India, tomorrow :)",0
221,Microsoft will give away free Windows Phones to five Android users with the worst malware horror stories.#N#  #N#  #N#  #N#  #N##N#  #imgeek,0
222,"@blindbargains I heard somewhere that microsoft didn't even put accessibility features in wp7 though, so I'll be interested to see whether",0
223,Microsoft to hold Windows Phone event on November 7,0
224,"WP7-based Phones will begin shipping later in October, Microsoft sources said to Pocket-lint Web site",0
225,Instead of trading my #Android for #WindowsPhone after challenge I'll be put on waiting list. How many visits to @MicrosoftStore is needed?,0
226,Chuckling @stevivor begging for apps to be ported from iPhone to #WP7. I'm no fanboy but isn't Microsoft like SO retro! Oh new Word10 sucks!,1
227,I think @Microsoft is now the most innovative in terms of ui windows 8 and windows phone are really fresh and cool - #creditwherecreditisdue,0
228,Microsoft launches 'Windows Phone 7',0
229,Microsoft Trains Windows Phones Salesforce,0
230,"@deltahw no skin over it, microsoft don't allow that! WP7 is awesome, got a HD7 now and using it lots. It's extremely easy to use as it is",0
231,RT @scamboy    Feel like getting a #WP7 Welcome back Microsoft! Miss you since WinMo5/6...,0
232,@seeson My list doesn't have much either just a portable Blu-Ray burner a 32GB Zune and Microsoft Points #windowsphone,0
233,@WinPhoneSupport @MicrosoftHelps Thanks,0
234,"#Microsoft: In order to save @Nokia, @Intel, & itself from damning loss, MSFT had better pump Windows8 and WinPhone8 out immediately! #win8",1
235,@oscargodson I think WP7 and Metro are great. I think Microsoft is knee-capping its future by keeping the old desktop.,0
236,Making of most secure phone on universe - Microsoft 's reason to not include socket API in WP7 .,0
237,Having the #Nokia hardware with the #Microsoft software is a really fabulous combination. #WP8 #WP,0
238,RT @MicrosoftEgypt: Now Yamama started the second demo demonstrating how to use touch gestures in windows phone 7.5 #MSPhoneCamp,0
239,Notes about #wp7:#N#The parallax hub UI is pretty and functional. Gets a thumbs up from me. Kudos to Microsoft for sticking to their guns.,0
240,@Enderle @cnetnews To buy a #windowsphone I would have to forget the endless list of failed #microsoft products sold to me - NOT HAPPENING,0
241,"If anyone wants to go to Microsoft tonight for Windows Phone 7 instead of me, contact me by DM, will have to skip it.",0
242,RT @chrisharrington: Microsoft releases the new Windows phone and Apple follows with a stock spike to an all-time high. Hmmm...,0
243,Pop quiz: Name the Microsoft #Windowsphone app that brings #mspartner info direct to you. ;-),0
244,RT @windowsphonenet: Qualcomm reveals it does not have an exclusive on Microsoft's Windows Phone - Inquirer: Qualcomm reveals it does... ...,0
245,So the horrible @facebook WP7 app has been fixed by Microsoft and is actually usable now. Ball is in your court now @Rdio to fix yours.,0
246,"@arnehess @Microsoft I think it will be embedded in Win8 and if WP8 is being built on top of Win8 then it will come to WP ""soon""",0
247,"Like if Microsoft opens a store in Colorado, i will volunteer to work there sef. Preach about that Windows Phone goodness!",0
248,"RT @Microsoft: With more than 25,000 @WindowsPhone apps, what's your favorite? Ô_Ô_ until skype and whatsapp . . . NONE",0
249,@Microsoft Definitely it's the Nokia line of Windows phone or The HTC titan 2 which just looks fantastic!,0
250,"And so it begins, Microsoft has invaded.  Nooks devices set to ship with Windows Phone 7 onboard - finally a step up from Symbian",0
251,So is #microsoft screwing its developer community by isolating #silverlight to Windows Phone 7 niche?,0
252,"@Ashapplefan21 Hope you had a great Easter too! Since Microsoft now owns Skype, yes you can do video calling on Windows Phone. It's great.",0
253,"RT @On_MS_Products: Microsoft: Windows Phone 8 with shared core and infrastructure and in ""Windows 8 timeframe""",0
254,Ok WindowsPhone now actually has RTM'd from Microsoft. Happy to have been part of the developer early beta program.,0
255,Microsoft releases IE9 to the WP7 #mwc11 #msft,0
256,Microsoft has invited the world's most upbeat human being to talk about Windows phones.,0
257,New Xbox dashboard + companion app for WP7= Microsoft is finally starting to understand the value of a connected ecosystem!,0
258,"Microsoft ported best part of Windows Phone 7 to Apple iOS, Google Android fans moaned that Microsoft didn't think of them first. Oddities.",0
259,RT @ninayoonline: Microsoft releases Windows phone SDK 7.1: Windows phone SDK now has a new version which was announced today by M... ht ...,0
260,Xbox Companion app for WP7 will launch alongside the new dashboard December 6th: #N##TAB##N#The fall 2011 dashboard update for Microsoft's Xb...,0
261,"RT @appleultd: Smart mCommerce: Kindle for Windows Phone 7 revealed, due 'in the ...: Microsoft demonstrated Kindle for Windows P... htt ...",0
262,"Windows Phone 7 is faster than its rivals in video playback, according to Microsoft",0
263,@WP_DownUnder I just want to hear an official announcement from Microsoft. The deafening silence from them could potential harm #WP7,1
