85,The hotel rooms are usually warm and some do n't have AC .,0
86,"I aways travel in May , June .",0
87,Have a look at my topic Great weather site under travel advice .,1
88,Hi Travelfor 2 .,0
89,It has some good info it may be of some help .,0
90,"My wife and I are taking the Highlights of Eastern Europe tour starting Sep 27 , before starting the tour we are staying in Paris for four days we have been to Paris before but only staying at the Insight tour hotel .",0
91,"Can anyone recommend a hotel in Paris which is central and rates which are reasonable , we relise rooms are small which is ok so long as they are clean and convienent to attractions .",0
92,"Following our tour in June friends who were touring with us stayed at the Hotel Hospitel , right next to Notre Dame .",0
93,It is actually part of an old Hospital building .,0
94,They said it was an excellent place to stay and you are certainly close to everything there .,0
95,"In 2002 I stayed at the Keppler , which was very reasonable and in walking distance to all the main attractions .",0
96,"It 's small and simple , but has beds and bathrooms which is all you need .",0
97,I think the price back in 2002 was equivalent to about $ 40 something American dollars a night .,0
98,We are also first timers to Paris July 08 and our travel agent suggested the Regence Etoile near Arche De Triumphe about $ 140 a night Cheers from Kay,0
99,quote : Originally posted by geordie01 :,0
100,There is a lovely hotel called `` Hotel des Grandes _•À__coles '' which is very central and charming .,0
101,I highly recommend it,0
102,My boyfriend and i will be traveling in Spain for 14 days in July .,0
103,"i 've never been to Spain , and there 's no way to go everywhere i want to see in just two weeks .",0
104,"so , i 'm looking for the best sort of `` introductory '' itinerary .",0
105,"i 'm thinking of flying into madrid and out of Barcelona , or vice versa .",0
106,though round trip from just one city is a possibility as well .,0
107,we think Madrid and Barcelona are two must-go for beginner and have explored http://www.allmadrid.com and http://www.gobarcelona.biz but still have no specific idea about our trip .,0
108,"we are in out early 30 's and ideally , the trip would include a combination of a good deal of historical sight-seeing ; some places good for taking in -LRB- or participating in -RRB- interesting culture and food ; and a little bit of beach\/relaxation -LRB- preferably toward the end , though not necessary -RRB- .",0
109,we 're also interested in a day or 2 really off the beaten tourist path .,0
110,we 're both native spanish speakers and would be interested in visiting a small town or village away from most tourists to sort of see the ` real ' spain .,0
111,"also , should we take into consideration the July heat and stick to northern\/cooler regions ?",0
112,"it 's hard , because there are so many places to go , but we also want to take it slow , have a relaxing vacation , and not spend every minute in transit from one place to the next !",0
113,Thanks in advance for your recommendations .,0
114,Go to the Insight home page -LRB- to the right of Contact Us below -RRB- and look in the European tours - you should find 3 or 4 to choose from .,0
115,"fendi , it 's sounds like you are traveling independently and not doing an Insight tour .",0
116,Check out http://www.fodors.com/ as they cater for the ` non tour ' traveller .,0
117,"I think once you 're in Spain , you ca n't miss spain travel and cadiz .",0
118,They are all unforgettable places to visit and I 'd love to go back for awhile .,0
119,"If you 're in Barcelona be sure to check out the Picasso museum as well and I think the best way to get around Spain is by train , and you can see the beautiful scene along the way .",0
120,Have a good trip in Spain !,0
121,Sounds like more of that Spain spam we 've had on and off for awhile now .,0
122,"Laj , I think you are correct .",0
123,"I was wondering if it would be a better idea to bring all Euros or should I bring some of the local currency and if so , how much ?",0
124,"Also , is it relatively easy to exchange Euro 's for the local currency when I am in Prague , Budapest and Vienna ?",0
125,The currency for Austria is the euro anyway .,0
126,While the other 2 have local currency I believe they accept euro as well .,0
127,the best bet is to either get a currency pack which will contain the correct currency or use the atm for Prague and Budapest that is what I did and it was not trouble at all .,1
128,In fact I did not need any currency in Budapest as I did all the optionals and used credit card .,0
129,For Prague I took out about 600 krone but 400 would have been enough .,0
130,I bought a quick lunch and still had some money over to buy a few little things .,0
131,Thank you Neice,0
132,"Jos , when you say currency pack - what exactly do you mean - is this something that you can do with Insight while on tour .",0
133,"Sorry , I am new to this .",0
134,Insight offer you the opportunity to purchase a starter pack of the different currencies you 'll use on your tour .,0
135,"We did n't purchase one , but it would have been helpful on our trip .",0
136,We relied mostly on ATMs and just exchanged some of our Euros in Budapest and Prague .,0
137,I found we needed to have some local currency for the villages we visited and some of the smaller stores .,0
138,It made it easier .,0
139,"If you buy in Euros , you 'll mostly get the change in the local currency and it 's a bit confusing .",0
140,So avoiding using Euro if you are close to leaving .,1
141,You 'll be left with all the change .,0
142,"When departing Poland and the Czech Republic and Hungary , I just exchanged whatever local currency I had left , back into Euro at the border exchange shops .",0
143,Have Insight offered ` currency ' packs since the Euro came into being ?,0
144,I did the ` Highlights of Eastern Europe ' back in 2002 and it was n't offered then .,0
145,"I took Euro 's with me and exchanged some of them at the borders , for the local currency .",0
146,I found the eaiest way to work out what you need in the local currency is to do some window shopping and having a look on the exchange rate boards that are displayed at banks etc. and then work out from there what you need .,1
147,Even a local cafe will display the price of a toasted sandwich etc. .,0
148,So by doing that it will give you a pretty good idea .,0
149,I have only ever had starter currency packs offered for European tours strarting and finishing in London .,0
150,In fact I have not had starter packs offered for quite some time now .,0
151,We are planning to do the Britain and Ireland Discovery 22 day tour in August next year and would like some feedback from someone who has done this previously .,0
152,Any pros or cons would be appreciated .,0
153,We are tossing up between Insight and another company .,0
154,Any help would be greatly appreciated .,0
155,"It was great , there was a lot to see and discover .",0
156,You do need to be aware that some of the hotels on this tour are not as good as that is all that is available in some of the remote areas .,1
157,But the sights are well worth it .,0
158,"My favorites would be Orkney and the hotel in Thurso is pub standard but worth it for the day trip , skye is of the same standard but again the area is lovely .",0
159,"I think this tour on the whole is a good one with lots to see , and like any tour some things dont suit everyone .",0
160,I did the tour earlier this year .,0
161,"Calli , I found one tour tale for you to read about the tour , under Tour Tales , then `` Where are all the Tales ? ''",0
162,Britain and Ireland Discovery,0
163,We are also planning to do this tour in July and was wondering if you could post something about your tour in the Tour Tales posts .,0
164,I think on this tour there was enough time to soak up the atmosphere of the places visited and that made it that more special .,0
165,"I will try and write a tale , I did not keep a diary on this tour .",0
166,"I was having such a lovely time that writing was just in the way , and so dont have an accurate account of all the places visited , and they were numerous .",0
167,"I have to say that the weather wasnt with us and it rained most of the time , but made no difference it was still lovely .",0
168,Thank you so much for recommending this tour tale .,0
169,I thouroughly enjoyed reading about the experiences and it has given me a much better understanding of the tour and what to expect .,0
170,Jos I know what you mean about trying to keep a dairy on holiday .,0
171,I started but as there is always plenty to do i forgot to keep it up .,0
172,Too Busy Sightseeing .,0
173,"As a first time bus traveller , has anyone out there done this European Grandeur Tour and can offer any advice or travel trips .",0
174,"e.g. length of tour , hotels , optional extras , tour directors , etc.",0
175,The only reason we did the Explorer instead was that 3 weeks on a coach was long enough for us .,0
176,Both tours are similar except that the Grandeur goes to Spain .,0
177,Two night stops are great as you do get to see something of the town or city you are in .,0
178,"All hotels were fine , meals a bit mixed and fellow travellers wonderful .",0
179,Our TD was very organised and that helped a lot in getting us into places before the crowds .,0
180,The weather also treated us very well and Mt Pilatus and Eagles Nest were both amazing - we could see for miles .,0
181,We did most of the optionals and were pleased that we did .,0
182,Some are better than others but being with the group was part of the fun .,0
183,As a fellow Kiwi I can really recommend touring with Insight .,0
184,Friends of ours did the `` Grandeur '' in 2005 and my husband and myself did the European Explorer in June this year .,0
185,So it really comes down to personal choice .,0
186,I have written a report on the European Explorer in `` Tour Tales '' and you may find that this will give you an idea of day by day touring .,0
187,"Would love to go again , maybe in 2009 .",0
188,We are all booked for the 18th September 2007 so it is all rather exciting now we have made our decision .,0
189,So if any of you are doing an extended tour to Jordan make sure you research it before signing up for it .,1
190,"Have just returned from Wonders of Egypt tour , absolutely fabulous and great hotels and tour director .",0
191,Ca n't say the same about Jordan .,0
192,"Tour guide Tony , not that great , rather rude etc and accom with hotels not good .",0
193,Most of us on the tour were extremely unhappy with Jordan tour but to see the City of Petra amazing .,0
194,Sorry to hear the Jordan part of your tour was not up to scratch .,0
195,I 've not read a tour tale since Tangatta 's and it was n't all that complementary .,0
196,We 've booked the Jordan Experience tour starting 4Apr2008 .,0
197,It 's the start of our `` Saved for over 4 years and blowing it all in a month '' holiday .,0
198,If you get some time could you either post a Tour Tale or outline some of the problem area 's with the tour .,0
199,We wo n't be changing our booking but the more prepared we are the better we can cope with any problems .,0
200,"I was thinking of Jordan next year , you do n't think that maybe it was made worse because it came after Egypt and the Tour Directors there are so good ?",0
201,Which TD did you have in Egypt by the way ?,0
202,"I think that the tour guide was no interested in stopping to show us interesting things , he continually talked about himself etc , was rude especially to woman and not interested in participating with the crew he had to guide .",0
203,"There were stuff ups with late comers arriving at 10pm and no dinner , the tour guide not bothering to come and sort out anything only by phone with no outcomes , he was extremely distant and difficult to approach , accomodation was not 4-5 star as previously advertised with Insight with most rooms where ever we stayed having faulty air con , taps , sinks etc and this was across the board , not just a few people , breakfast cold , and that is just to name a few things .",0
204,Like I said the Rose City of Petra is really the main thing in Jordan and you will have to hire a private tour guide to do the 45 kms  approx  to the dead sea .,1
205,Mustapha was the one in Egypt .,0
206,"Hi , I have never done the express check in for any other tour , but thought I will this time .",0
207,Can anyone tell me please before I start the process if they ask for the transfer details to and from the airports please .,0
208,"I still have a few details to sort with my TA and do n't wo n't to get part way through this and have to stop , many thanks !",0
209,"I do n't believe that they do ask you about transfers , from what I remember -LRB- did it a month or two ago most recently -RRB- .",0
210,There is a slight possibility I might have forgotten though I do n't think so,0
211,Address Line 1 :,0
212,Address Line 2 :,0
213,Address Line 3 :,0
214,Nationality as per Passport :,0
215,Date of Birth :,0
216,Country of Birth :,0
217,Country of Issue :,0
218,Date of Issue :,0
219,Insurance Company Telephone :,0
220,Emergency Contact Name :,0
221,Emergency Contact Relation :,0
222,Emergency Contact Number :,0
223,Your Contact Number while on Holiday,0
224,Preferred Room Configuration :,0
225,Number of Previous Tours :,0
226,Thank you so much !,0
227,will be in chat room for once ... .,0
228,There has to be an easier way !,0
229,I stayed on this morning and went back and forth from BB to chat but never saw your message .,0
230,I was actually on 5:45 a.m. EDT .,0
231,"While I am on , I never see any change in names\/notices on the BB .",0
232,"If I log OFF and then back ON , then I see new names .",0
233,It 's 1:45 p.m. EDT - are you on now ?,0
234,"Since we both live in the same time zone , we need to set a time .",0
235,Not at all on Sunday - too many obligations and must watch football !,0
236,Then I am going out of town -LRB- not out of country -RRB- .,0
237,"When I get back , I 'll track you down and we 'll set up a time -- no matter what the screen says .",0
238,I know `` community time '' and `` local time '' and they seem to change as to whether or not we are logged on or not .,0
239,I 'll get back to you in about a week .,0
240,"Hey , it says you are on NOW .",0
241,I 'll give it a try in the chat room .,0
242,To all who just read those lines -- it worked !,0
243,"Last edited by : September , 03 November 2007 23:09",0
244,Hello one and all .,0
245,I hope all of your traveling plans are coming along well .,0
246,We prebooked for Easy Pace Spain and Portugal and now that the brochures are avail electronically we are being quoted a much higher amount by my travel agent .,0
247,We assume that the price quoted in the brochure for tour and air is accurate unless your departure was not from Toronto -LRB- than you had to add on -RRB- but we are quoted $ 500 more per person !,0
248,Has anyone else ever been charged more than the quoted price in the brochure including air ?,0
249,Any info or feedback is appreciated !,0
250,"I have booked air twice through Insight and in both instances paid more than the brochure price to get the airline and routing that I wanted , not taking into account the additional amount I would have to pay anyway to get to Toronto or Montreal .",0
251,"However , I have never paid anywhere near $ 500 over brochure price .",0
252,"I found that the flights at the brochure price are often airlines or routings that I would not choose -- for example , while I do n't mind flying KLM , I do not like that bus ride to Montreal to make the connection .",0
253,"You need to find out exactly what your TA is basing the airfare quote on - and I 'm not sure that the Insight air price includes taxes and surcharges , etc. which these days can easily add $ 300 + to the cost of a flight to Europe .",1
254, I paid almost $ 400 in taxes and surcharges on a flight to Athens in September . ,0
255,"For us on the west coast , it is better for us to book our air directly .",0
256,"We have just been enquiring about our flights to Paris , and the taxes , surcharges , etc. is $ 362 .",0
257,I also booked mine independently from Insight using my travel agent and saved quite a bit .,0
258,The flights were identical to what Insights have to offer so connections and arrival airport pickups were no problem .,0
259,On a previous trip I used airline points because it was a guaranteed departure date .,0
260,"However , I booked my most recent flight with Insight because the departure date was NOT guaranteed and cancellation insurance would have cost about $ 300 more to cover me for non-medical type of cancellations .",0
261,"If you do book your own airfare , be sure you do n't have problems if Insight has to cancel the tour or reschedule it .",1
262,Any chance it could be because the European currency has grown so much stronger ?,0
263,I know the Canadian dollar is higher than the US now and some of us had hoped for breaks as a result but the euro keeps going up as well and you 're heading to Europe ?,0
264,"In any case , your travel agent can usually do better for you on price and routing .",0
265,"I appreciate the responses ... after much inquiring and frustration , I am happy to say that the price is much closer to the borchure price now .",0
266,"It sounded as though it was part confusion , part inexperience etc but it should turn out in the end .",0
267,Thanks to all those who took the time to respond to my initial angry post !,0
268,We are looking at our options for traveling to France in September 2008 .,0
269,We have been on 4 Insight tours and have been very happy with all of them .,0
270,So it would take a lot to make us consider another company .,0
271,"But we really want to see the Bayeux tapestry and Insight does n't include it in Normandy , Brittany and the Loire Valley .",0
272,Is it worth changing to Globus who do a similar tour that does include Bayeux or can anyone suggest a daytrip from Paris that we could add to the Insight Tour ?,0
273,I would say Globus is on par with Insight .,0
274,We took a trip with them and were happy .,0
275,We like Insight a little better though .,0
276,More room on the bus .,0
277,"Why not travel with Trafalgar , Insight 's sister company ?",0
278,They go to Bayeux and the other places as well .,0
279,"We went with them a couple years ago and saw the tapestry , Normandy and Loire Valley and I consider them more on a par with Globus than Insight who I consider a premium company to both .",0
280,We prefer Insight because of the roomier coaches but would certainly travel again with Globus .,0
281,"We chose Insight over Globus because of the itinerary , ironically on the Normandy and Loire Valley tour .",0
282,"At that time , Insight went to Bayeux and had preferable Normandy sites my husband wanted to visit .",0
283,"As far as quality , the companies were actually very close in our experience .",0
284,We choose by itinerary .,0
285,"Thankyou South , bill and Gertie for your replies .",0
286,We 're tossing up between Globus and Trafalgar .,0
287,We 'll probably go with Trafalgar because they have listed guaranteed tours for next September .,0
288,We 'll miss the extra space of Insight though - my husband is 6ft 2 and has to sit with his legs out in the aisle on normal buses .,0
289,It 's good to know your opinion of Globus .,0
290,The Bulletin boards operated by Insight and Trafalgar give me extra confidence in both of them because I can read about other peoples ' experiences - good and bad .,0
291,Stay with Insight and when in Angers see the Apocalypse tapestry in the Angers castle ... it is 103 metres long and you will not be disappointed .,1
292,Research this and I 'm sure you 'll find it satisfactory .,1
293,The entry cost to the castle was 7.50 euro in June this year .,0
294,I thought it quite outstanding .,0
295,"Can anyone please share their experiences \/ suggestions for a Winter tour in Europe -LRB- UK , France , Italy -RRB- .",0
296,Any clothing and packing suggestions ?,0
297,"In a nutshell , the weather in Europe in winter will be similar to what you are used to in New Jersey .",0
298,"In December , the sun wo n't be up until 9 or 10 in the morning , and it will be dark by 4 in the afternoon .",0
299,"The Christmas markets are a lot of fun , if you are there in December .",0
300,"After the Christmas season , there are n't as many tourists , so the places you visit will be less crowded .",0
301,"But , some attractions are not open in the off season , or they run on a reduced schedule .",0
302,"So , sometimes you ca n't do as much .",0
303,You just have to be flexible .,1
304,That 's a very broad question .,0
305,"I have been in Europe a few times in December , and once in March .",0
306,"I enjoyed every trip , but sometimes the weather does n't cooperate .",0
307,Appreciate it Bob .,0
308,got your point .,0
309,We booked for Winter explorer starting Nov 15th .,0
310,When at the AutoGrille ... keep an eye on your smaller purchases .,0
311,The cashier will tend to slide them to the side with the intent that you will forget to pick up the item .,0
312,They will only bag and slide across items on the counter for native Italians only .,0
313,"Examine your receipts carefully while at the AutoGrille ... the cashier will , if he\/she can get away with it , short-change you big time .",1
314,"Ladies MUST wear their bags across their chest , not have the strap around their shoulder .",1
315,"While in the more crowded areas of cities such as Venice , there were bold attempts to either take the wallet , or the entire bag from the female tour member .",0
316,"Incidently , my wife and I are 3rd generation Italians , and are writing this without prejudice .",0
317,"Also , for those who do not know , the `` AutoGrilles '' are the Hi-Way restaurant chain seen along the AutoStrada throughout most of Italy .",0
318,We wanted to pass along the following TIPS to fellow travelers in the interest of being aware of common practices among Service Personnel -LRB- and Others -RRB- while traveling in Italy .,0
319,"These TIPS are not all inclusive , and are to be considered preliminary .",0
320,"These scenarios did happen , and are identified here to HELP INSIGHT travelers avoid encountering them .",0
321,Above all ... .,0
322,"enjoy yourself and have a safe , and memorable tour .",0
323,"When you land in Italy , if there is an official\/semi-official person in the baggage area asking you for your name and hotel , do not give it to them !",1
324,I would like to add an airport tip .,0
325,The lady came up to me and asked me for my name and hotel .,0
326,I asked why .,0
327,She did n't answer and moved on to the older guy standing next to me who she assumed was my dad -LRB- I was traveling alone -RRB- because we were chatting .,0
328,"She told him that half the luggage had n't made it from Heathrow , so if we could give her our name and hotel , she would arrange the luggage to be sent to us there .",0
329,"First of all , the luggage had n't even finished unloading .",0
330,"No Airline , especially British Airways is that pro-active .",0
331,"Luckily , I spotted my bag and warned the guy that she was trying to scam him , either into another hotel or to separate him from his baggage so her colleagues could pick it over .",0
332,"Hi , I 'm going to travel to Egypt in December 2007 .",0
333,"Since I 'm from tropical weather country , I have no idea how cold is it in Egypt during winter season -LRB- during December -RRB- .",0
334,"The places that I 'm going to visit are Cairo , Alexandria , Luxor , Aswan and I 'll be on cruise for 3 days .",0
335,Kindly advice what kind of clothing should I bring during the visit for daylight and night .,0
336,"As far as I know , there will be a big temperature variance during daylight and night in Egypt .",0
337,I think it is a little cool in the evenings so I am bringing a med weight sweater ... we live in Florida so it will probably feel downright cold to me .,0
338,Hey Cindytg - What tour are you taking and when in Dec ?,0
339,"I am on EE , Dec 24 .",0
340,Take something warm to wear as Cairo can get quite cold in December .,1
341,Thanks a lot for the replies and advices = -RRB- .,0
342,I 'm joining Malaysia Egypt tour on 20th December .,0
343,It 's a 10 days 8 nights tour .,0
344,I am really looking forward for the trip,0
345,"My husband and I are going on tour to Monte Carlo , Tuscany and Rome .",0
346,What is the dress code the the casino in Monte Carlo ?,0
347,- has anyone got suggestions ?,0
348,Also we are going to have to arrange our own transportation from our hotel in Rome to the airport .,0
349,Any suggestions other than the usual cab ride and does what about the cost ?,0
350,We had no problem getting into the lowere part of the casino in just the casual clothes were were wearing for our day 's travel .,0
351,We visited the Monte Carlos Casino on our way to Nice .,0
352,"If you want to enter the proper Casino part , then you must present your passport , pay the number of Euros -LRB- sorry ca n't remember the amount and men must wear a tie and jacket .",1
353,We were there in August .,0
354,Does anyone know of a pub that will be showing AFL -LRB- football -RRB- in London next Saturday as we will be in London before our trip starts .,0
355,We 'll be in Budapest for the Grand Final .,0
356,I think hubby will have to set the recorder .,0
357,When we were in London last month a lot of the pubs had signs out the front about the Rugby but nothing about league or AFL .,0
358,They are pretty friendly though and I 'm sure if you asked at any `` local '' they would be able to tell you where you could catch the game .,1
359,Go NQ Cowboys !,0
360,Thanks for your answer Bellbird its a bit far to go to Edinburgh just to watch footy .,0
361,"We will enjoy our trip only one more sleep , this time tomorrow we will be at the airport , cases are packed and locked and after 12 months planning it is finally happening !",0
362,Hi Folks any one recently been to Morocco like the last few weeks and did you feel safe there we be ther the next few days well 30 Days looking forward to it .,0
363,And just one more Question Ricks Cafe is it far from Royal Mansour Meridien Hotel as we we will be doing a pretor thats the first place on our list .,0
364,We visited Morocco in January and found it to be very safe .,0
365,We recommend that you are careful but it is safe .,1
366,The restaurant is small and the food is ok and expensive .,0
367,We recommend having a drink at the bar and then walking to a restaurant less than a block away .,1
368,It is a Moroccan restuarant in a Portuguese fortress .,0
369,The food is good .,0
370,I would take a cab .,0
371,"Before you enter the cab , be sure to say `` le metre '' the meter ",1
372,"If not , you should negotiate the price before entering the cab .",1
373,Write the price down on a piece of paper .,1
374,The cab driver might try to ask you for more money .,0
375,"However , this is the `` Moroccan '' way of things .",0
376,We were never cheated because we were always firm with the price .,0
378,Walk the Corniche .,1
380,The ability to speak French will be a big help .,0
381,We visited Rick 's Cafe .,0
382,"Other things to do in Casablanca ,",0
383,Be sure to get your picture taken with one of the waiters .,1
384,quote : Originally posted by John J Ebbs :,0
385,"We were to Rick 's cafe on October 27 , 2005 for an included tour drink .",0
386,Definitely take a tour inside the Hassan II mosque .,1
387,It 's really amazing and the tours are well done .,0
388,They are well worth the money .,0
389,Am considering this tour for Dec 22-31 .,0
390,Anyone done this tour of Morocco at or about that time of year ?,0
391,What is average weather like ?,0
392,"Is the country expensive , i.e. meals , drinks , etc. ?",0
393,Any input and advice is appreciated .,0
394,My mum and I are doing in 3 weeks or so .,0
395,"It starts on Septmber 21st , we are very excited and so looking forward to it .",0
396,"I will fill you in when we get back , although you may have booked by then .",0
397,Do not drink the local water .,1
398,Use bottled water while in Morocco .,1
399,"We were in Casablanca on October 26 , 2005 and enjoyed it .",0
400,We hired a private tour guide to take us around the city .,0
401,I recommend Tangiertours.com for a private tour in Morocco .,1
402,"I am taking a tour , ` Britain and Ireland Discovery ' in August then will be spending a further 3 weeks in Britain sightseeing and attending a family wedding .",0
403,I need help .,0
404,I am a serial overpacker !,0
405,"I have n't a clue , I either take too little or too much .",0
406,"Are you a cluey , much traveled woman who can give me some advice ?",0
407,I would love to hear from you .,0
408,I have n't mastered the art of traveling light either but I can pass on the advice of others on this forum ... the secret is to ` layer ' .,0
409,Put all your clothes out and reduce to one third .,1
410,Will give this a try .,0
411,Thanks for the feedback,0
412,Layers are great .,0
414,I would take a couple of pairs of long panse as the weather in August could be a little cooler but saying that 3\/4 's are also fine .,0
415,A nice pair of black panse for night with a couple of better tops to go out for dinner are something that I would always pack .,0
416,Just remember we are not there to see what people are wearing each day but the wonderful things we go to Britain,1
417,This is a woderful tour that my husband,0
418,Take items that co-ordinate and that wash and hang-dry easily .,1
419,I never take anything that I am not going to wear at least 4 days .,0
420,Janny - off topic but I ca n't seem to send you a private message - I wondered if maybe we are on the same tour .,0
421,"I saw your post for Britain and Ireland Explorer Aug 8th -LRB- that was you , yes ? -RRB-",0
422,We are the same tour but Aug 4th - but I know the dates are given differently in Australia and Canada - we do n't show an Aug 8 tour at all .,0
423,What date do you leave London ?,0
424,We leave Aug 7th for York .,0
425,Should I pack warm or cool weather clothes for this time of year ?,0
426,This is our 1st trip to Italy and do n't know what to expect .,0
427,"From what I can determine from past year weather records , forecasts",0
428,Occasional showers are to be expected .,0
429,"Since you are departing a few weeks later , expect temperature to drop a few more degrees .",1
430,"Overall , I think it is going to be very nice weather .",0
431,Hey Mily : welcome to the board .,0
432,"We are going Oct 11 to Oct 24 , a little ahead of you .",0
433,Wonder if anyone has opinions about the optionals for this tour .,0
434,I 've been to Giverny and Versailles so I 'll skip them .,0
435,I gather that most people feel Moulin ROuge is a worthwhile optional if taken with the group .,0
436,When is your CRF tour ?,0
437,My husband and I are going on the Sept 28 tour .,0
438,I am hoping Giverny is offered since I 've never been and I 'm a big Monet fan .,0
439,I 'm in the minority since I have no real interest in the Moulin Rouge .,0
440,"I went when I visited Paris 30 years ago and even though I was quite young , my recollection is similar to a Vegas show .",0
441,I 'm sure most people will want to go and I probably would too out of curiosity if I had n't done it already .,0
442,We 're starting to get excited .,0
443,Seven weeks to go !,0
444,"In the past we have found that the excursions that include dinners are reasonably enjoyable , It saves the hassle of trying to decide where to eat - but then I guess that is part of the adventure .",0
445,Our CRF Tour is for Sept 8 .,0
446,"If I remember to get on the machine when we get back -LRB- 9\/27 -RRB- , I 'll let you know .",0
447,Do plan to go to Giverny .,0
448,"Suggestions for packing for Italy , 1st time travellers , have no idea what to bring .",0
